alleleSymbol,alleleName,acc,project,geneSymbol,gacc
Adora2a<tm1Map>,"adenosine A2a receptor; targeted mutation 1, Marc Parmentier",MGI:2152583,0,Adora2a,MGI:99402
Adpgk<tm2a(EUCOMM)Wtsi>,"ADP-dependent glucokinase; targeted mutation 2a, Wellcome Trust Sanger Institute",MGI:4840602,EUCOMM,Adpgk,MGI:1919391
Afap1l1<tm1a(EUCOMM)Wtsi>,"actin filament associated protein 1-like 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4842406,EUCOMM,Afap1l1,MGI:2147199
Afap1l1<tm1b(EUCOMM)Wtsi>,,MGI:2147199,,,
Aff1<Rob>,"AF4/FMR2 family, member 1; robotic",MGI:1862020,0,Aff1,MGI:1100819
Aff3<tm1a(EUCOMM)Wtsi>,"AF4/FMR2 family, member 3; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4434291,EUCOMM,Aff3,MGI:106927
Afm<tm1a(KOMP)Wtsi>,"afamin; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4455621,KOMP-CSD,Afm,MGI:2429409
Afmid<tm1a(EUCOMM)Wtsi>,"arylformamidase; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432070,EUCOMM,Afmid,MGI:2448704
Afp<tm1Ibmm>,"alpha fetoprotein; targeted mutation 1, Claude Szpirer",MGI:2388722,0,Afp,MGI:87951
Aga<tm1Pltn>,"aspartylglucosaminidase; targeted mutation 1, Leena Peltonen",MGI:2156980,0,Aga,MGI:104873
Agap1<tm1a(EUCOMM)Wtsi>,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4820274,EUCOMM,Agap1,MGI:2653690
Agl<tm1a(EUCOMM)Wtsi>,"amylo-1,6-glucosidase, 4-alpha-glucanotransferase; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432988,EUCOMM,Agl,MGI:1924809
Agl<tm1b(EUCOMM)Wtsi>,"amylo-1,6-glucosidase, 4-alpha-glucanotransferase; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5548686,EUCOMM,Agl,MGI:1924809
Ago1<tm1a(KOMP)Wtsi>,"argonaute RISC catalytic subunit 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4362358,KOMP-CSD,Ago1,MGI:2446630
Ago3<tm1a(KOMP)Wtsi>,"argonaute RISC catalytic subunit 3; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4880894,KOMP-CSD,Ago3,MGI:2446634
Agpat3<tm1a(EUCOMM)Wtsi>,"1-acylglycerol-3-phosphate O-acyltransferase 3; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432492,EUCOMM,Agpat3,MGI:1336186
Agpat4<Gt(CC0173)Wtsi>,"1-acylglycerol-3-phosphate O-acyltransferase 4 (lysophosphatidic acid acyltransferase, delta); gene trap CC0173, Wellcome Trust Sanger Institute",MGI:3858467,Sanger Inst. Gene Trap Res.,Agpat4,MGI:1915512
Agpat4<tm1a(KOMP)Wtsi>,"1-acylglycerol-3-phosphate O-acyltransferase 4 (lysophosphatidic acid acyltransferase, delta); targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4362437,KOMP-CSD,Agpat4,MGI:1915512
Agtr2<tm1a(EUCOMM)Wtsi>,"angiotensin II receptor, type 2; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4433535,EUCOMM,Agtr2,MGI:87966
Ahcyl1<tm1a(EUCOMM)Wtsi>,"S-adenosylhomocysteine hydrolase-like 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4431930,EUCOMM,Ahcyl1,MGI:2385184
Ahnak<tm1a(KOMP)Mbp>,"AHNAK nucleoprotein (desmoyokin); targeted mutation 1a, Mouse Biology Program, UCDavis",MGI:4462489,KOMP-CSD,Ahnak,MGI:1316648
Ahr<tm1Bra>,"aryl-hydrocarbon receptor; targeted mutation 1, Christopher A Bradfield",MGI:1857427,0,Ahr,MGI:105043
Ahsa2<tm1a(EUCOMM)Wtsi>,"AHA1, activator of heat shock protein ATPase 2; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4434221,EUCOMM,Ahsa2,MGI:1916133
Aicda<tm1.1(cre/ERT2)Crey>,"activation-induced cytidine deaminase; targeted mutation 1.1, Claude-Agnes Reynaud",MGI:4437052,0,Aicda,MGI:1342279
Aicda<tm1a(EUCOMM)Hmgu>,"activation-induced cytidine deaminase; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4460367,EUCOMM,Aicda,MGI:1342279
Aicda<tm1b(EUCOMM)Hmgu>,"activation-induced cytidine deaminase; targeted mutation 1b, Helmholtz Zentrum Muenchen GmbH",MGI:5636974,EUCOMM,Aicda,MGI:1342279
Aif1<tm1(KOMP)Wtsi>,"allograft inflammatory factor 1; targeted mutation 1, Wellcome Trust Sanger Institute",MGI:4419468,KOMP-CSD,Aif1,MGI:1343098
Aif1l<tm1a(EUCOMM)Wtsi>,"allograft inflammatory factor 1-like; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432419,EUCOMM,Aif1l,MGI:1919598
Aire<tm1Pltn>,"autoimmune regulator (autoimmune polyendocrinopathy candidiasis ectodermal dystrophy); targeted mutation 1, Leena Peltonen",MGI:2182940,0,Aire,MGI:1338803
Airn<tm1Dpb>,"antisense Igf2r RNA; targeted mutation 1, Denise P Barlow",MGI:2677157,0,Airn,MGI:1353471
Ajuba<tm1Gdl>,"ajuba LIM protein; targeted mutation 1, Gregory D Longmore",MGI:3578221,0,Ajuba,MGI:1341886
Akap9<tm1a(KOMP)Wtsi>,"A kinase (PRKA) anchor protein (yotiao) 9; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4362642,KOMP-CSD,Akap9,MGI:2178217
Akr1c20<tm1a(KOMP)Wtsi>,"aldo-keto reductase family 1, member C20; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4950952,KOMP-CSD,Akr1c20,MGI:2151104
Akr7a5<tm1a(EUCOMM)Hmgu>,"aldo-keto reductase family 7, member A5 (aflatoxin aldehyde reductase); targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4950217,EUCOMM,Akr7a5,MGI:107796
Akr7a5<tm1b(EUCOMM)Hmgu>,"aldo-keto reductase family 7, member A5 (aflatoxin aldehyde reductase); targeted mutation 1b, Helmholtz Zentrum Muenchen GmbH",MGI:5617786,EUCOMM,Akr7a5,MGI:107796
Akt1s1<tm1a(EUCOMM)Wtsi>,"AKT1 substrate 1 (proline-rich); targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4431959,EUCOMM,Akt1s1,MGI:1914855
Aldh16a1<tm1a(EUCOMM)Wtsi>,"aldehyde dehydrogenase 16 family, member A1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432547,EUCOMM,Aldh16a1,MGI:1916998
Aldh18a1<tm1a(KOMP)Wtsi>,"aldehyde dehydrogenase 18 family, member A1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4363671,KOMP-CSD,Aldh18a1,MGI:1888908
Aldh1b1<tm2a(EUCOMM)Wtsi>,"aldehyde dehydrogenase 1 family, member B1; targeted mutation 2a, Wellcome Trust Sanger Institute",MGI:4840594,EUCOMM,Aldh1b1,MGI:1919785
Aldh1l1<tm1a(KOMP)Wtsi>,"aldehyde dehydrogenase 1 family, member L1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4364886,KOMP-CSD,Aldh1l1,MGI:1340024
Aldh1l1<tm1b(KOMP)Wtsi>,"aldehyde dehydrogenase 1 family, member L1; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5548445,KOMP-CSD,Aldh1l1,MGI:1340024
Aldh2<tm1a(EUCOMM)Wtsi>,"aldehyde dehydrogenase 2, mitochondrial; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4431566,EUCOMM,Aldh2,MGI:99600
Aldh3a1<tm1a(EUCOMM)Wtsi>,"aldehyde dehydrogenase family 3, subfamily A1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4842540,EUCOMM,Aldh3a1,MGI:1353451
Aldh3a2<tm1a(EUCOMM)Wtsi>,"aldehyde dehydrogenase family 3, subfamily A2; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432633,EUCOMM,Aldh3a2,MGI:1353452
Aldh3b1<tm1a(EUCOMM)Wtsi>,"aldehyde dehydrogenase 3 family, member B1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:5003007,EUCOMM,Aldh3b1,MGI:1914939
Aldh3b1<tm1b(EUCOMM)Wtsi>,"aldehyde dehydrogenase 3 family, member B1; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5548549,EUCOMM,Aldh3b1,MGI:1914939
Alg13<tm1a(KOMP)Wtsi>,"asparagine-linked glycosylation 13; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4841293,KOMP-CSD,Alg13,MGI:1914824
Alkbh1<tm1a(EUCOMM)Hmgu>,"alkB homolog 1, histone H2A dioxygenase; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:5286299,EUCOMM,Alkbh1,MGI:2384034
Alkbh6<tm1a(EUCOMM)Hmgu>,"alkB homolog 6; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:5427267,EUCOMM,Alkbh6,MGI:2142037
Alkbh8<tm1a(EUCOMM)Hmgu>,"alkB homolog 8, tRNA methyltransferase; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:5008907,EUCOMM,Alkbh8,MGI:1914917
Alms1<tm1a(EUCOMM)Hmgu>,"ALMS1, centrosome and basal body associated; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4434567,EUCOMM,Alms1,MGI:1934606
Alox12e<tm1a(EUCOMM)Wtsi>,"arachidonate lipoxygenase, epidermal; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4441885,EUCOMM,Alox12e,MGI:1274790
Alox12e<tm1b(EUCOMM)Wtsi>,"arachidonate lipoxygenase, epidermal; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5548415,EUCOMM,Alox12e,MGI:1274790
Alpk3<tm1a(EUCOMM)Hmgu>,"alpha-kinase 3; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:5286300,EUCOMM,Alpk3,MGI:2151224
Alpl<BAP023>,"alkaline phosphatase, liver/bone/kidney; bone alkaline phospatase mutant 023",MGI:5424920,0,Alpl,MGI:87983
Alpl<Hpp>,"alkaline phosphatase, liver/bone/kidney; hypophosphatasia",MGI:3051587,0,Alpl,MGI:87983
Alpl<Mhdabap020>,"alkaline phosphatase, liver/bone/kidney; Martin Hrabe de Angelis bone alkaline phospatase mutant 020",MGI:5424919,0,Alpl,MGI:87983
Alpl<Mhdabap26>,"alkaline phosphatase, liver/bone/kidney; Martin Hrabe de Angelis bone alkaline phospatase mutant 26",MGI:5424922,0,Alpl,MGI:87983
Alpl<Mhdabap27>,"alkaline phosphatase, liver/bone/kidney; Martin Hrabe de Angelis bone alkaline phospatase mutant 27",MGI:5424923,0,Alpl,MGI:87983
Alpl<Mhdabap32>,"alkaline phosphatase, liver/bone/kidney; Martin Hrabe de Angelis bone alkaline phospatase mutant 32",MGI:5424924,0,Alpl,MGI:87983
Alpl<SAP007>,"alkaline phosphatase, liver/bone/kidney; serum alkaline phosphatase mutant 007",MGI:5425009,0,Alpl,MGI:87983
Amacr<tm1Jkh>,"alpha-methylacyl-CoA racemase; targeted mutation 1, J Kalervo Hiltunen",MGI:3044171,0,Amacr,MGI:1098273
Amfr<tm1a(KOMP)Wtsi>,"autocrine motility factor receptor; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4362704,KOMP-CSD,Amfr,MGI:1345634
Amotl1<tm1a(EUCOMM)Wtsi>,"angiomotin-like 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4433551,EUCOMM,Amotl1,MGI:1922973
Ampd3<tm2a(KOMP)Wtsi>,"adenosine monophosphate deaminase 3; targeted mutation 2a, Wellcome Trust Sanger Institute",MGI:4364610,KOMP-CSD,Ampd3,MGI:1096344
Amz2<tm1e(KOMP)Wtsi>,"archaelysin family metallopeptidase 2; targeted mutation 1e, Wellcome Trust Sanger Institute",MGI:4451419,KOMP-CSD,Amz2,MGI:104837
Anapc4<tm1a(EUCOMM)Wtsi>,"anaphase promoting complex subunit 4; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4434153,EUCOMM,Anapc4,MGI:1098673
Angptl4<tm1a(EUCOMM)Hmgu>,"angiopoietin-like 4; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4458671,EUCOMM,Angptl4,MGI:1888999
Ankhd1<tm1a(KOMP)Wtsi>,"ankyrin repeat and KH domain containing 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4847680,KOMP-CSD,Ankhd1,MGI:1921733
Ankib1<tm1a(EUCOMM)Hmgu>,"ankyrin repeat and IBR domain containing 1; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4946703,EUCOMM,Ankib1,MGI:1918047
Ankrd10<tm2a(EUCOMM)Hmgu>,"ankyrin repeat domain 10; targeted mutation 2a, Helmholtz Zentrum Muenchen GmbH",MGI:5511763,EUCOMM,Ankrd10,MGI:1921840
Ankrd11<Yod>,ankyrin repeat domain 11; yoda,MGI:3797584,Harwell ENU Mutagenesis,Ankrd11,MGI:1924337
Ankrd11<tm1a(EUCOMM)Wtsi>,"ankyrin repeat domain 11; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4842657,EUCOMM,Ankrd11,MGI:1924337
Ankrd13a<Gt(RRH308)Byg>,"ankyrin repeat domain 13a; gene trap RRH308, BayGenomics",MGI:4128768,0,Ankrd13a,MGI:1915670
Ankrd13d<tm2a(KOMP)Wtsi>,"ankyrin repeat domain 13 family, member D; targeted mutation 2a, Wellcome Trust Sanger Institute",MGI:5503344,KOMP-CSD,Ankrd13d,MGI:1915673
Ankrd27<tm1a(EUCOMM)Hmgu>,"ankyrin repeat domain 27 (VPS9 domain); targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4841657,EUCOMM,Ankrd27,MGI:2444103
Ankrd6<tm1(KOMP)Wtsi>,"ankyrin repeat domain 6; targeted mutation 1, Wellcome Trust Sanger Institute",MGI:4419782,KOMP-CSD,Ankrd6,MGI:2154278
Ankrd6<tm1.1(KOMP)Wtsi>,,MGI:2154278,,,
Ankrd9<tm1(KOMP)Wtsi>,"ankyrin repeat domain 9; targeted mutation 1, Wellcome Trust Sanger Institute",MGI:4419197,KOMP-CSD,Ankrd9,MGI:1921501
Anks1b<tm1a(KOMP)Wtsi>,"ankyrin repeat and sterile alpha motif domain containing 1B; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4820106,KOMP-CSD,Anks1b,MGI:1924781
Anks4b<tm2a(EUCOMM)Wtsi>,"ankyrin repeat and sterile alpha motif domain containing 4B; targeted mutation 2a, Wellcome Trust Sanger Institute",MGI:4433863,EUCOMM,Anks4b,MGI:1919324
Anks6<tm1a(KOMP)Wtsi>,"ankyrin repeat and sterile alpha motif domain containing 6; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4363754,KOMP-CSD,Anks6,MGI:1922941
Anks6<tm1b(KOMP)Wtsi>,"ankyrin repeat and sterile alpha motif domain containing 6; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5637085,KOMP-CSD,Anks6,MGI:1922941
Ano10<tm1a(EUCOMM)Wtsi>,"anoctamin 10; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4820361,EUCOMM,Ano10,MGI:2143103
Anp32a<tm1Mak>,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member A; targeted mutation 1, Tak Mak",MGI:4949091,0,Anp32a,MGI:108447
Anp32e<tm1Mak>,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member E; targeted mutation 1, Tak Mak",MGI:4867888,0,Anp32e,MGI:1913721
Anp32e<tm1e(KOMP)Wtsi>,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member E; targeted mutation 1e, Wellcome Trust Sanger Institute",MGI:4451429,KOMP-CSD,Anp32e,MGI:1913721
Anpep<tm1Afk>,"alanyl (membrane) aminopeptidase; targeted mutation 1, Andreas Kolb",MGI:5582781,0,Anpep,MGI:5000466
Anxa3<tm1a(EUCOMM)Hmgu>,"annexin A3; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4946803,EUCOMM,Anxa3,MGI:1201378
Anxa3<tm1b(EUCOMM)Hmgu>,"annexin A3; targeted mutation 1b, Helmholtz Zentrum Muenchen GmbH",MGI:5617787,EUCOMM,Anxa3,MGI:1201378
Anxa6<tm1Moss>,"annexin A6; targeted mutation 1, Stephen E Moss",MGI:2159012,0,Anxa6,MGI:88255
Anxa6<tm1a(EUCOMM)Wtsi>,"annexin A6; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432672,EUCOMM,Anxa6,MGI:88255
Anxa9<tm1a(EUCOMM)Wtsi>,"annexin A9; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4441796,EUCOMM,Anxa9,MGI:1923711
Anxa9<tm1b(EUCOMM)Wtsi>,"annexin A9; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5548668,EUCOMM,Anxa9,MGI:1923711
Aoc1<tm1a(EUCOMM)Hmgu>,"amine oxidase, copper-containing 1; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4451772,EUCOMM,Aoc1,MGI:1923757
Aoc1<tm1b(EUCOMM)Hmgu>,"amine oxidase, copper-containing 1; targeted mutation 1b, Helmholtz Zentrum Muenchen GmbH",MGI:5548670,EUCOMM,Aoc1,MGI:1923757
Aox4<tm1Enga>,"aldehyde oxidase 4; targeted mutation 1, Enrico Garattini",MGI:3833684,0,Aox4,MGI:1919122
Ap2a2<tm1a(EUCOMM)Wtsi>,"adaptor-related protein complex 2, alpha 2 subunit; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4888954,EUCOMM,Ap2a2,MGI:101920
Ap2a2<tm1b(EUCOMM)Wtsi>,"adaptor-related protein complex 2, alpha 2 subunit; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5548327,EUCOMM,Ap2a2,MGI:101920
Ap3m1<tm1e(EUCOMM)Hmgu>,"adaptor-related protein complex 3, mu 1 subunit; targeted mutation 1e, Helmholtz Zentrum Muenchen GmbH",MGI:4436527,EUCOMM,Ap3m1,MGI:1929212
Ap3s1<tm1a(EUCOMM)Hmgu>,"adaptor-related protein complex 3, sigma 1 subunit; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4455691,EUCOMM,Ap3s1,MGI:1337062
Ap3s1<tm1b(EUCOMM)Hmgu>,"adaptor-related protein complex 3, sigma 1 subunit; targeted mutation 1b, Helmholtz Zentrum Muenchen GmbH",MGI:5548436,EUCOMM,Ap3s1,MGI:1337062
Ap3s2<tm1a(EUCOMM)Hmgu>,"adaptor-related protein complex 3, sigma 2 subunit; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4435108,EUCOMM,Ap3s2,MGI:1337060
Ap4e1<tm1b(KOMP)Wtsi>,"adaptor-related protein complex AP-4, epsilon 1; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5548434,KOMP-CSD,Ap4e1,MGI:1336993
Ap4m1<tm1a(EUCOMM)Wtsi>,"adaptor-related protein complex AP-4, mu 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:5014709,EUCOMM,Ap4m1,MGI:1337063
Ap4m1<tm1b(EUCOMM)Wtsi>,"adaptor-related protein complex AP-4, mu 1; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5636962,EUCOMM,Ap4m1,MGI:1337063
Apaf1<Gt(IRESBetageo)XIX18Pgr>,"apoptotic peptidase activating factor 1; gene trap XIX18, Peter Gruss",MGI:1857868,0,Apaf1,MGI:1306796
Apc<Min>,"APC, WNT signaling pathway regulator; multiple intestinal neoplasia",MGI:1856318,0,Apc,MGI:88039
Apc<tm2.1Cip>,"APC, WNT signaling pathway regulator; targeted mutation 2, Christine Perret",MGI:3521822,0,Apc,MGI:88039
Aph1c<tm1a(KOMP)Wtsi>,"aph1 homolog C, gamma secretase subunit; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4458639,KOMP-CSD,Aph1c,MGI:1915568
Apip<tm1a(EUCOMM)Wtsi>,"APAF1 interacting protein; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4441695,EUCOMM,Apip,MGI:1926788
Apip<tm1b(EUCOMM)Wtsi>,"APAF1 interacting protein; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5637096,EUCOMM,Apip,MGI:1926788
Apoc4<tm1(KOMP)Mbp>,"apolipoprotein C-IV; targeted mutation 1, Mouse Biology Program, UCDavis",MGI:4453980,KOMP-CSD,Apoc4,MGI:87878
Apoe<tm1Bres>,"apolipoprotein E; targeted mutation 1, Jan L Breslow",MGI:2137814,0,Apoe,MGI:88057
Apoe<tm1Unc>,"apolipoprotein E; targeted mutation 1, University of North Carolina",MGI:1857129,0,Apoe,MGI:88057
Apol7a<tm1a(KOMP)Wtsi>,"apolipoprotein L 7a; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4419740,KOMP-CSD,Apol7a,MGI:1923011
Apol9b<tm2a(KOMP)Wtsi>,"apolipoprotein L 9b; targeted mutation 2a, Wellcome Trust Sanger Institute",MGI:5287779,KOMP-CSD,Apol9b,MGI:1919148
Apoo<tm1a(KOMP)Wtsi>,"apolipoprotein O; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:5052398,KOMP-CSD,Apoo,MGI:1915566
Apoo<tm1b(KOMP)Wtsi>,"apolipoprotein O; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5637032,KOMP-CSD,Apoo,MGI:1915566
Apool<tm1a(KOMP)Wtsi>,"apolipoprotein O-like; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4364721,KOMP-CSD,Apool,MGI:1915367
App<tm1Yah>,"amyloid beta (A4) precursor protein; targeted mutation 1, Yann Herault",MGI:5431210,0,App,MGI:88059
App<tm1a(KOMP)Wtsi>,"amyloid beta (A4) precursor protein; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:5008790,KOMP-CSD,App,MGI:88059
Appl2<tm1a(KOMP)Wtsi>,"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4363019,KOMP-CSD,Appl2,MGI:2384914
Aqp1<tm1a(EUCOMM)Wtsi>,"aquaporin 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4441703,EUCOMM,Aqp1,MGI:103201
Aqp3<tm2a(EUCOMM)Wtsi>,"aquaporin 3; targeted mutation 2a, Wellcome Trust Sanger Institute",MGI:4840639,EUCOMM,Aqp3,MGI:1333777
Aqp6<tm1a(EUCOMM)Hmgu>,"aquaporin 6; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:5287826,EUCOMM,Aqp6,MGI:1341204
Aqp6<tm1b(EUCOMM)Hmgu>,"aquaporin 6; targeted mutation 1b, Helmholtz Zentrum Muenchen GmbH",MGI:5636970,EUCOMM,Aqp6,MGI:1341204
Ar<tm1Fcl>,"androgen receptor; targeted mutation 1, Frank Claessens",MGI:3706240,0,Ar,MGI:88064
Ar<tm1Verh>,"androgen receptor; targeted mutation 1, Guido Verhoeven",MGI:3034098,0,Ar,MGI:88064
Arap2<Gt(PT1-ATG)9AVal>,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2; gene trap mutation 9A, Katherine A Vallis",MGI:5514159,0,Arap2,MGI:2684416
Arap2<tm2a(EUCOMM)Wtsi>,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2; targeted mutation 2a, Wellcome Trust Sanger Institute",MGI:5527598,EUCOMM,Arap2,MGI:2684416
Arcn1<tm1a(EUCOMM)Hmgu>,"archain 1; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4435514,EUCOMM,Arcn1,MGI:2387591
Areg<tm2a(EUCOMM)Hmgu>,"amphiregulin; targeted mutation 2a, Helmholtz Zentrum Muenchen GmbH",MGI:5299794,EUCOMM,Areg,MGI:88068
Arel1<m1Mhda>,"apoptosis resistant E3 ubiquitin protein ligase 1; mutation 1, Martin Hrabe de Angelis",MGI:5817493,0,Arel1,MGI:1915747
Arf3<tm1a(EUCOMM)Hmgu>,"ADP-ribosylation factor 3; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4436411,EUCOMM,Arf3,MGI:99432
Arf3<tm1b(EUCOMM)Hmgu>,"ADP-ribosylation factor 3; targeted mutation 1b, Helmholtz Zentrum Muenchen GmbH",MGI:5614714,EUCOMM,Arf3,MGI:99432
Arfip2<tm1a(EUCOMM)Wtsi>,"ADP-ribosylation factor interacting protein 2; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4842653,EUCOMM,Arfip2,MGI:1924182
Arfip2<tm1b(EUCOMM)Wtsi>,"ADP-ribosylation factor interacting protein 2; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5548677,EUCOMM,Arfip2,MGI:1924182
Arg1<tm1Ekoe>,"arginase, liver; targeted mutation 1, Eleonore Kohler",MGI:5426515,0,Arg1,MGI:88070
Arhgap12<Gt(OST237375)Lex>,"Rho GTPase activating protein 12; gene trap OST237375, Lexicon Genetics",MGI:3529984,Lexicon,Arhgap12,MGI:1922665
Arhgap17<tm1a(EUCOMM)Wtsi>,"Rho GTPase activating protein 17; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4842587,EUCOMM,Arhgap17,MGI:1917747
Arhgap17<tm1b(EUCOMM)Wtsi>,"Rho GTPase activating protein 17; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5637047,EUCOMM,Arhgap17,MGI:1917747
Arhgap18<tm1a(KOMP)Wtsi>,"Rho GTPase activating protein 18; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4363220,KOMP-CSD,Arhgap18,MGI:1921160
Arhgap22<tm1a(KOMP)Wtsi>,"Rho GTPase activating protein 22; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4363166,KOMP-CSD,Arhgap22,MGI:2443418
Arhgap25<m1Mhda>,"Rho GTPase activating protein 25; mutation 1, Martin Hrabe de Angelis",MGI:5817498,0,Arhgap25,MGI:2443687
Arhgap25<tm1a(KOMP)Wtsi>,"Rho GTPase activating protein 25; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4362243,KOMP-CSD,Arhgap25,MGI:2443687
Arhgap26<tm1a(EUCOMM)Hmgu>,"Rho GTPase activating protein 26; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:5428627,EUCOMM,Arhgap26,MGI:1918552
Arhgap26<tm1b(EUCOMM)Hmgu>,,MGI:1918552,,,
Arhgef11<tm1a(KOMP)Wtsi>,"Rho guanine nucleotide exchange factor (GEF) 11; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:5014576,KOMP-CSD,Arhgef11,MGI:2441869
Arhgef18<Gt(OSTGST002860)Lex>,"rho/rac guanine nucleotide exchange factor (GEF) 18; gene trap OSTGST002860, Lexicon Genetics",MGI:3531196,Lexicon,Arhgef18,MGI:2142567
Arhgef1<tm1a(EUCOMM)Wtsi>,"Rho guanine nucleotide exchange factor (GEF) 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4434048,EUCOMM,Arhgef1,MGI:1353510
